Alias,Fecha Ultima Localizacion,Latitud,Longitud,Direccion,Placa,Taller Molina,Region,Fecha,Hora,Proveedor,Deviceid
BHM933,26/01/2023 18:18:27,-10.60767,-76.21046,Carretera Central Pasco Peru ,BHM-933,False,Pasco,26/01/2023,18:18,Comsatel,
BEE910,26/01/2023 18:18:22,-13.568925,-71.82931666666667,"3s, Per@",BEE-910,False,Cusco,26/01/2023,18:18,Comsatel,
BEB825,26/01/2023 18:18:17,-14.862545,-71.32532666666667,3sg Cusco Peru ,BEB-825,False,Cusco,26/01/2023,18:18,Comsatel,
BJJ933,26/01/2023 18:18:10,-11.593036666666666,-76.12360166666667,Carretera Central Junín Peru ,BJJ-933,False,Junin,26/01/2023,18:18,Comsatel,
BED817,26/01/2023 18:17:55,-14.877705,-71.313415,3sg Cusco Peru ,BED-817,False,Cusco,26/01/2023,18:17,Comsatel,
BRA366,26/01/2023 18:17:25,-14.865865,-71.322155,3sg Cusco Peru ,BRA-366,False,Cusco,26/01/2023,18:17,Comsatel,
BEE782,26/01/2023 18:17:22,-14.947313333333334,-71.38415166666667,"Peru, ",BEE-782,False,Cusco,26/01/2023,18:17,Comsatel,
BEB886,26/01/2023 18:17:09,-14.869516666666666,-71.32161833333333,"Jiron Cusco, Espinar, Peru",BEB-886,False,Cusco,26/01/2023,18:17,Comsatel,
BEE941,26/01/2023 18:17:08,-14.92149,-71.32374833333333,"3sg, Hector Tejada, Peru, ",BEE-941,False,Cusco,26/01/2023,18:17,Comsatel,
BRA365,26/01/2023 18:17:01,-14.866568333333333,-71.32285333333333,3sg Cusco Peru ,BRA-365,False,Cusco,26/01/2023,18:17,Comsatel,
BHN796,26/01/2023 18:16:58,-13.532515,-71.943745,"Ca. Republica Argentina, Wanchaq, Cusco. Peru",BHN-796,False,Cusco,26/01/2023,18:16,Comsatel,
BEE914,26/01/2023 18:16:55,-14.947316666666667,-71.384075,"Peru, ",BEE-914,False,Cusco,26/01/2023,18:16,Comsatel,
BHM770,26/01/2023 18:16:25,-16.364045,-71.56247333333333,"Villa Hermosa, Arequipa, Peru, ",BHM-770,False,Arequipa,26/01/2023,18:16,Comsatel,
BEE918,26/01/2023 18:16:21,-14.945355,-71.37882333333333,3sg Cusco Peru ,BEE-918,False,Cusco,26/01/2023,18:16,Comsatel,
BNV783,26/01/2023 18:16:20,-14.86239,-71.32309666666667,3sg Cusco Peru ,BNV-783,False,Cusco,26/01/2023,18:16,Comsatel,
BEE822,26/01/2023 18:16:18,-14.961403333333333,-71.38156833333333,"3sg, Hector Tejada, Peru, ",BEE-822,False,Cusco,26/01/2023,18:16,Comsatel,
BEB870,26/01/2023 18:16:17,-14.874301666666666,-71.32238,3sg Cusco Peru ,BEB-870,False,Cusco,26/01/2023,18:16,Comsatel,
BED773,26/01/2023 18:16:14,-8.06213,-79.049295,"Jr. Benito Juarez, Trujillo, La Libertad. Peru",BED-773,False,La Libertad,26/01/2023,18:16,Comsatel,
BRI326,26/01/2023 18:16:03,-12.11963,-76.98582,"Jr. Monte Carmelo Cuadra 5, Santiago De Surco, Lima. Peru",BRI-326,False,Lima,26/01/2023,18:16,Comsatel,
BJS749,26/01/2023 18:15:49,-11.593043333333334,-76.123515,Carretera Central Junín Peru ,BJS-749,False,Junin,26/01/2023,18:15,Comsatel,
BEE811,26/01/2023 18:15:40,-12.045261666666667,-77.06946666666667,"Av. Argentina Cuadra 22, Lima, Lima. Peru",BEE-811,False,Lima,26/01/2023,18:15,Comsatel,
BPZ605,26/01/2023 18:15:29,-14.864888333333333,-71.32615,3sg Cusco Peru ,BPZ-605,False,Cusco,26/01/2023,18:15,Comsatel,
BEE745,26/01/2023 18:15:21,-14.864253333333334,-71.32512,3sg Cusco Peru ,BEE-745,False,Cusco,26/01/2023,18:15,Comsatel,
BEE749,26/01/2023 18:15:19,-14.946871666666667,-71.37861,3sg Cusco Peru ,BEE-749,False,Cusco,26/01/2023,18:15,Comsatel,
BED940,26/01/2023 18:15:03,-14.946943333333333,-71.384325,"Peru, ",BED-940,False,Cusco,26/01/2023,18:15,Comsatel,
BJU715,26/01/2023 18:14:39,-11.003896666666666,-76.412625,"20a, Peru",BJU-715,False,Pasco,26/01/2023,18:14,Comsatel,
BEF771,26/01/2023 18:14:32,-14.862381666666666,-71.323215,3sg Cusco Peru ,BEF-771,False,Cusco,26/01/2023,18:14,Comsatel,
BED937,26/01/2023 18:13:39,-14.86499,-71.32615833333334,3sg Cusco Peru ,BED-937,False,Cusco,26/01/2023,18:13,Comsatel,
BHE768,26/01/2023 18:13:27,-11.222116666666667,-76.61981,"1NC, Peru, ",BHE-768,False,Lima,26/01/2023,18:13,Comsatel,
BEE917,26/01/2023 18:13:24,-14.94523,-71.379235,3sg Cusco Peru ,BEE-917,False,Cusco,26/01/2023,18:13,Comsatel,
BLJ709,26/01/2023 18:13:21,-10.60239,-76.20904166666666,Carretera Central Pasco Peru ,BLJ-709,False,Pasco,26/01/2023,18:13,Comsatel,
BEE791,26/01/2023 18:13:17,-14.878083333333333,-71.31974333333334,3sg Cusco Peru ,BEE-791,False,Cusco,26/01/2023,18:13,Comsatel,
BKD762,26/01/2023 18:12:39,-11.003431666666666,-76.40950833333333,20a Pasco Peru ,BKD-762,False,Pasco,26/01/2023,18:12,Comsatel,
BEF750,26/01/2023 18:12:34,-14.87804,-71.31928666666667,3sg Cusco Peru ,BEF-750,False,Cusco,26/01/2023,18:12,Comsatel,
BEE915,26/01/2023 18:12:17,-14.878085,-71.31932666666667,3sg Cusco Peru ,BEE-915,False,Cusco,26/01/2023,18:12,Comsatel,
BEB842,26/01/2023 18:11:46,-14.869165,-71.32167666666666,"Jiron Cusco, Espinar, Peru",BEB-842,False,Cusco,26/01/2023,18:11,Comsatel,
BEB820,26/01/2023 18:11:42,-14.884025,-71.31346166666667,3sg Cusco Peru ,BEB-820,False,Cusco,26/01/2023,18:11,Comsatel,
BEB838,26/01/2023 18:11:37,-14.864306666666666,-71.324425,3sg Cusco Peru ,BEB-838,False,Cusco,26/01/2023,18:11,Comsatel,
BED924,26/01/2023 18:11:23,-14.86245,-71.323245,3sg Cusco Peru ,BED-924,False,Cusco,26/01/2023,18:11,Comsatel,
BED777,26/01/2023 18:11:13,-14.945263333333333,-71.37915333333333,3sg Cusco Peru ,BED-777,False,Cusco,26/01/2023,18:11,Comsatel,
BKD914,26/01/2023 18:10:52,-11.003558333333334,-76.40930833333333,20a Pasco Peru ,BKD-914,False,Pasco,26/01/2023,18:10,Comsatel,
BHM918,26/01/2023 18:10:34,-7.406021666666667,-79.57007666666667,"Jr. Adolfo King Cuadra 9, Pacasmayo, La Libertad. Peru",BHM-918,False,La Libertad,26/01/2023,18:10,Comsatel,
BEE919,26/01/2023 18:10:33,-14.946506666666666,-71.38407,"Peru, ",BEE-919,False,Cusco,26/01/2023,18:10,Comsatel,
BED752,26/01/2023 18:10:20,-14.86439,-71.32446333333333,3sg Cusco Peru ,BED-752,False,Cusco,26/01/2023,18:10,Comsatel,
BHN824,26/01/2023 18:10:08,-8.053066666666666,-79.06140666666667,Industrias Metálicas Pairazamán Sac Trujillo Victor Larco Herrera La Libertad Peru ,BHN-824,False,La Libertad,26/01/2023,18:10,Comsatel,
BHM946,26/01/2023 18:09:40,-4.915461666666666,-80.83065333333333,"Panamericana Norte, Peru, ",BHM-946,False,Piura,26/01/2023,18:09,Comsatel,
BEB862,26/01/2023 18:09:16,-14.921003333333333,-71.32115833333333,3sg Cusco Peru ,BEB-862,False,Cusco,26/01/2023,18:09,Comsatel,
BHN823,26/01/2023 18:09:15,-7.411875,-79.54903666666667,"Panamericana Norte, Pacasmayo, Peru",BHN-823,False,La Libertad,26/01/2023,18:09,Comsatel,
BJT840,26/01/2023 18:09:07,-11.006553333333333,-76.41507666666666,20a Pasco Peru ,BJT-840,False,Pasco,26/01/2023,18:09,Comsatel,
BHN820,26/01/2023 18:08:45,-12.071755,-76.95435166666667,"Ca. San Ignacio De Loyola Cuadra 2, La Molina, Lima. Peru",BHN-820,True,Lima,26/01/2023,18:08,Comsatel,
BKD741,26/01/2023 18:08:41,-11.003708333333334,-76.40932333333333,20a Pasco Peru ,BKD-741,False,Pasco,26/01/2023,18:08,Comsatel,
BRJ137,26/01/2023 18:08:40,-12.751288333333333,-76.62128,"Ca. S/n, Asia, Lima. Peru",BRJ-137,False,Lima,26/01/2023,18:08,Comsatel,
BEF773,26/01/2023 18:08:33,-14.945165,-71.37917666666667,3sg Cusco Peru ,BEF-773,False,Cusco,26/01/2023,18:08,Comsatel,
BKV828,26/01/2023 18:08:26,-7.160493333333333,-78.50964,"Km 177, San Juan, Cajamarca, Cajamarca, Peru",BKV-828,False,Cajamarca,26/01/2023,18:08,Comsatel,
BHN794,26/01/2023 18:08:12,-14.872766666666667,-71.32056833333333,3sg Cusco Peru ,BHN-794,False,Cusco,26/01/2023,18:08,Comsatel,
BLQ899,26/01/2023 18:07:56,-16.403705,-71.54217166666666,"Av. Lima, Arequipa, Arequipa. Peru",BLQ-899,False,Arequipa,26/01/2023,18:07,Comsatel,
BED942,26/01/2023 18:07:35,-14.872783333333333,-71.32054166666667,3sg Cusco Peru ,BED-942,False,Cusco,26/01/2023,18:07,Comsatel,
BEF758,26/01/2023 18:07:13,-14.864306666666666,-71.32433333333333,3sg Cusco Peru ,BEF-758,False,Cusco,26/01/2023,18:07,Comsatel,
BKD747,26/01/2023 18:07:13,-11.005825,-76.41245,"20a, Peru",BKD-747,False,Pasco,26/01/2023,18:07,Comsatel,
BVM308,26/01/2023 18:07:01,-11.59351,-76.12391333333333,Carretera Central Junín Peru ,BVM-308,False,Junin,26/01/2023,18:07,Comsatel,
BER911,26/01/2023 17:58:40,-12.079948333333334,-76.96746,"Ca. Las Camelias, La Molina, Lima. Peru",BER-911,False,Lima,26/01/2023,17:58,Comsatel,
BER907,26/01/2023 17:36:22,-12.071791666666666,-76.95398333333333,"Ca. Antebes Cuadra 1, La Molina, Lima. Peru",BER-907,True,Lima,26/01/2023,17:36,Comsatel,
BKD759,26/01/2023 17:29:26,-10.599258333333333,-76.18186666666666,"Km 147, Yanacancha, Pasco, Pasco, Peru",BKD-759,False,Pasco,26/01/2023,17:29,Comsatel,
BNV798,26/01/2023 17:28:18,-15.683113333333333,-71.400055,"109, Peru, ",BNV-798,False,Arequipa,26/01/2023,17:28,Comsatel,
BEQ741,26/01/2023 17:23:44,-12.072053333333333,-76.95442333333334,"Ca. San Ignacio De Loyola Cuadra 2, La Molina, Lima. Peru",BEQ-741,True,Lima,26/01/2023,17:23,Comsatel,
BHM917,26/01/2023 17:11:45,-12.047745,-77.06925833333334,"Jr. Luis Carranza, Lima, Lima. Peru",BHM-917,False,Lima,26/01/2023,17:11,Comsatel,
BHM766,26/01/2023 16:50:19,-12.047573333333334,-77.06936166666667,"Jr. Luis Carranza, Lima, Lima. Peru",BHM-766,False,Lima,26/01/2023,16:50,Comsatel,
BEJ627,26/01/2023 16:48:12,-16.384676666666667,-71.55937666666667,"Ca. S/n, Arequipa, Arequipa. Peru",BEJ-627,False,Arequipa,26/01/2023,16:48,Comsatel,
BCU729,26/01/2023 16:45:47,-12.07195,-76.95394166666667,"Ca. Antebes Cuadra 1, La Molina, Lima. Peru",BCU-729,True,Lima,26/01/2023,16:45,Comsatel,
BHM861,26/01/2023 16:45:17,-12.047696666666667,-77.06932833333333,"Jr. Luis Carranza, Lima, Lima. Peru",BHM-861,False,Lima,26/01/2023,16:45,Comsatel,
BKD760,26/01/2023 16:40:52,-11.00317,-76.41138333333333,20a Pasco Peru ,BKD-760,False,Pasco,26/01/2023,16:40,Comsatel,
CBN633,26/01/2023 16:31:23,-12.072478333333333,-77.07308,"Jr. Paracas Cuadra 3, Pueblo Libre, Lima. Peru",CBN-633,False,Lima,26/01/2023,16:31,Comsatel,
BHM942,26/01/2023 16:22:42,-9.545306666666667,-77.04977166666667,"Km 124, San Marcos, Huari, Ancash, Peru",BHM-942,False,Ancash,26/01/2023,16:22,Comsatel,
BSS892,26/01/2023 15:40:16,-13.410315,-76.15395833333334,"Km 196, Grocio Prado, Chincha, Ica, Peru",BSS-892,False,Ica,26/01/2023,15:40,Comsatel,
BKD901,26/01/2023 14:07:20,-11.003211666666667,-76.411395,20a Pasco Peru ,BKD-901,False,Pasco,26/01/2023,14:07,Comsatel,
BCL898,26/01/2023 09:30:21,-5.9429533333333335,-80.72379,,BCL-898,False,Piura,26/01/2023,09:30,Comsatel,
BRJ006,26/01/2023 08:58:04,-12.092515,-77.02692666666667,"Ca. Amador Merino Reyna Cuadra 4, San Isidro, Lima. Peru",BRJ-006,False,Lima,26/01/2023,08:58,Comsatel,
BCL777,26/01/2023 07:58:28,-11.003118333333333,-76.411335,20a Pasco Peru ,BCL-777,False,Pasco,26/01/2023,07:58,Comsatel,
BMO895,25/01/2023 18:19:56,-12.09326,-77.02713166666666,"Ca. Dean Valdivia Cuadra 1, San Isidro, Lima. Peru",BMO-895,False,Lima,25/01/2023,18:19,Comsatel,
BRE820,25/01/2023 18:14:59,-12.774366666666667,-75.01161,"Mariscal Andres A. Caceres, Huancavelica, Peru, ",BRE-820,False,Huancavelica,25/01/2023,18:14,Comsatel,
BEQ783,25/01/2023 16:33:04,-12.071966666666667,-76.954215,"Ca. San Ignacio De Loyola Cuadra 2, La Molina, Lima. Peru",BEQ-783,True,Lima,25/01/2023,16:33,Comsatel,
BRZ779,25/01/2023 15:26:08,-12.775411666666667,-75.019875,"Mariscal Andres A. Caceres, Huancavelica, Peru, ",BRZ-779,False,Huancavelica,25/01/2023,15:26,Comsatel,
BHM915,24/01/2023 22:32:25,-12.07201,-76.95376333333333,"Pje. S/n, La Molina, Lima. Peru",BHM-915,True,Lima,24/01/2023,22:32,Comsatel,
BER909,24/01/2023 18:28:52,-12.079853333333332,-76.967115,"Ca. Las Camelias, La Molina, Lima. Peru",BER-909,False,Lima,24/01/2023,18:28,Comsatel,
BEP715,24/01/2023 16:41:26,-12.071761666666667,-76.95354333333333,"Ca. Antebes Cuadra 1, La Molina, Lima. Peru",BEP-715,True,Lima,24/01/2023,16:41,Comsatel,
BHM765,23/01/2023 14:59:31,-8.115721666666667,-79.04368833333334,"Av. Antenor Orrego, Trujillo, La Libertad. Peru",BHM-765,False,La Libertad,23/01/2023,14:59,Comsatel,
AWZ733,23/01/2023 13:09:09,-12.096815,-77.03833166666666,"Av. Santo Toribio Cuadra 1, San Isidro, Lima. Peru",AWZ-733,False,Lima,23/01/2023,13:09,Comsatel,
BMU181,22/01/2023 20:25:05,-12.097733333333334,-77.03875666666667,"Ca. Via Central Cuadra 1, San Isidro, Lima. Peru",BMU-181,False,Lima,22/01/2023,20:25,Comsatel,
BEQ802,22/01/2023 02:37:22,-12.08006,-76.96691333333334,"Av. Javier Prado Este Cuadra 51, Santiago De Surco, Lima. Peru",BEQ-802,False,Lima,22/01/2023,02:37,Comsatel,
BEQ784,20/01/2023 16:38:51,-12.08009,-76.96770166666667,"Ca. Las Camelias Cuadra 3, La Molina, Lima. Peru",BEQ-784,False,Lima,20/01/2023,16:38,Comsatel,
BEQ800,20/01/2023 13:45:00,-12.079951666666666,-76.96733166666667,"Ca. Las Camelias, La Molina, Lima. Peru",BEQ-800,False,Lima,20/01/2023,13:45,Comsatel,
BER730,20/01/2023 12:37:08,-12.079795,-76.96707666666667,"Ca. Las Camelias, La Molina, Lima. Peru",BER-730,False,Lima,20/01/2023,12:37,Comsatel,
BER705,20/01/2023 12:07:36,-12.079425,-76.96698333333333,"Ca. Los Ceibos, La Molina, Lima. Peru",BER-705,False,Lima,20/01/2023,12:07,Comsatel,
BCU780,17/01/2023 13:00:10,-12.103995,-77.039085,"Av. General Juan Antonio Pezet Cuadra 1, San Isidro, Lima. Peru",BCU-780,False,Lima,17/01/2023,13:00,Comsatel,
BRJ619,16/01/2023 20:49:55,-12.071763333333333,-76.95421833333333,"Ca. San Ignacio De Loyola Cuadra 2, La Molina, Lima. Peru",BRJ-619,True,Lima,16/01/2023,20:49,Comsatel,
BEP718,16/01/2023 11:02:37,-12.071571666666667,-76.95416833333333,"Ca. San Ignacio De Loyola Cuadra 2, La Molina, Lima. Peru",BEP-718,True,Lima,16/01/2023,11:02,Comsatel,
BFN712,16/01/2023 07:41:43,-14.099208333333333,-72.30898666666667,"Peru, ",BFN-712,False,Apurimac,16/01/2023,07:41,Comsatel,
BCV754,11/01/2023 17:00:37,-12.103975,-77.03850833333334,"Av. Camino Real Cuadra 9, San Isidro, Lima. Peru",BCV-754,False,Lima,11/01/2023,17:00,Comsatel,
BKD764,11/01/2023 10:55:27,-12.071983333333334,-76.95466833333333,"Ca. San Ignacio De Loyola Cuadra 2, La Molina, Lima. Peru",BKD-764,True,Lima,11/01/2023,10:55,Comsatel,
BCV722,10/01/2023 15:40:25,-12.104108333333333,-77.03878666666667,"Av. Camino Real Cuadra 10, San Isidro, Lima. Peru",BCV-722,False,Lima,10/01/2023,15:40,Comsatel,
BCY887,10/01/2023 15:37:44,-12.10161,-77.0383,"Av. Camino Real Cuadra 7, San Isidro, Lima. Peru",BCY-887,False,Lima,10/01/2023,15:37,Comsatel,
BSD879,09/01/2023 15:29:34,-13.048841666666666,-74.98299833333333,"Peru, ",BSD-879,False,Huancavelica,09/01/2023,15:29,Comsatel,
BMP430,04/01/2023 17:14:45,-12.10271,-77.03318666666667,"Ca. Antero Aspillaga, San Isidro, Lima. Peru",BMP-430,False,Lima,04/01/2023,17:14,Comsatel,
BSI819,29/12/2022 04:25:30,-16.17715,-71.64781333333333,"34a, Per@",BSI-819,False,Arequipa,29/12/2022,04:25,Comsatel,
BSJ741,29/12/2022 04:25:26,-16.178875,-71.64714333333333,34a Arequipa Peru ,BSJ-741,False,Arequipa,29/12/2022,04:25,Comsatel,
BSJ797,28/12/2022 17:39:00,-16.528861666666668,-71.76133333333334,"Km 3, La Joya, Arequipa, Arequipa, Peru",BSJ-797,False,Arequipa,28/12/2022,17:39,Comsatel,
BRR868,26/12/2022 13:55:11,-13.048875,-74.98245333333334,"Peru, ",BRR-868,False,Huancavelica,26/12/2022,13:55,Comsatel,
BHM925,21/12/2022 12:22:02,-16.363926666666668,-71.56231833333334,Aviación Arequipa Arequipa Peru ,BHM-925,False,Arequipa,21/12/2022,12:22,Comsatel,
BRD838,20/12/2022 13:38:35,-12.775371666666667,-75.01783333333333,"Mariscal Andres A. Caceres, Huancavelica, Peru, ",BRD-838,False,Huancavelica,20/12/2022,13:38,Comsatel,
BHM862,19/12/2022 15:26:59,-12.072303333333334,-76.95383166666667,"Pje. S/n, La Molina, Lima. Peru",BHM-862,True,Lima,19/12/2022,15:26,Comsatel,
BRE748,13/12/2022 04:33:07,-12.775165,-75.02086166666666,"3A, Peru",BRE-748,False,Huancavelica,13/12/2022,04:33,Comsatel,
BRD836,11/12/2022 11:39:05,-13.198405,-75.09382,"108, Peru, ",BRD-836,False,Huancavelica,11/12/2022,11:39,Comsatel,
BRZ741,08/12/2022 08:42:31,-12.774668333333333,-75.009435,"Unnamed Road, Peru, ",BRZ-741,False,Huancavelica,08/12/2022,08:42,Comsatel,
BKD902,29/11/2022 17:05:06,-12.07195,-76.95422333333333,"Ca. San Ignacio De Loyola Cuadra 2, La Molina, Lima. Peru",BKD-902,True,Lima,29/11/2022,17:05,Comsatel,
ATN777,29/11/2022 13:30:09,-16.420248333333333,-71.52507666666666,"Ca. S/n, Arequipa, Arequipa. Peru",ATN-777,False,Arequipa,29/11/2022,13:30,Comsatel,
BER908,24/11/2022 16:18:03,-12.072736666666668,-76.95421166666667,"Ca. San Ignacio De Loyola Cuadra 2, La Molina, Lima. Peru",BER-908,False,Lima,24/11/2022,16:18,Comsatel,
BEB884,18/11/2022 12:32:42,-14.915016666666666,-71.32375833333333,3sg Cusco Peru ,BEB-884,False,Cusco,18/11/2022,12:32,Comsatel,
BSE745,07/11/2022 12:04:29,-13.062016666666667,-74.98984166666666,"Peru, ",BSE-745,False,Huancavelica,07/11/2022,12:04,Comsatel,
BEE753,01/11/2022 17:59:09,-14.872908333333333,-71.32063166666667,3sg Cusco Peru ,BEE-753,False,Cusco,01/11/2022,17:59,Comsatel,
BRR921,24/10/2022 08:24:43,-13.048021666666667,-74.98069833333334,"HV-115, Peru",BRR-921,False,Huancavelica,24/10/2022,08:24,Comsatel,
BRD939,08/10/2022 02:08:53,-13.068808333333333,-74.981695,"Peru, ",BRD-939,False,Huancavelica,08/10/2022,02:08,Comsatel,
BRE722,08/10/2022 02:01:15,-13.061916666666667,-74.99018,"Peru, ",BRE-722,False,Huancavelica,08/10/2022,02:01,Comsatel,
ATO912,27/09/2022 00:12:16,-14.099821666666667,-72.31024333333333,"Peru, ",ATO-912,False,Apurimac,27/09/2022,00:12,Comsatel,
AVG768,21/09/2022 00:16:01,-9.275896666666666,-78.16869666666666,"PRFJ+MP Huanchuy, Peru",AVG-768,False,Ancash,21/09/2022,00:16,Comsatel,
AZU793,20/09/2022 02:08:57,-11.60525,-69.26171,"30C, Peru, ",AZU-793,False,Madre de Dios,20/09/2022,02:08,Comsatel,
